Time,Setpoint,Speed,Control,Load
0.562,0,0.000415415,-0.00516799,0
0.563,0,0.000421159,-0.00522584,0
0.564,0,0.00042675,-0.00528216,0
0.565,0,0.000432189,-0.00533698,0
0.566,0,0.000437478,-0.00539029,0
0.567,0,0.000442616,-0.0054421,0
0.568,0,0.000447604,-0.00549242,0
0.569,0,0.000452443,-0.00554125,0
0.57,0,0.000457134,-0.0055886,0
0.571,0,0.000461677,-0.00563448,0
0.572,0,0.000466073,-0.0056789,0
0.573,0,0.000470323,-0.00572185,0
0.574,0,0.000474427,-0.00576336,0
0.575,0,0.000478387,-0.00580342,0
0.576,0,0.000482202,-0.00584205,0
0.577,0,0.000485875,-0.00587926,0
0.578,0,0.000489406,-0.00591504,0
0.579,0,0.000492795,-0.00594941,0
0.58,0,0.000496044,-0.00598239,0
0.581,0,0.000499153,-0.00601397,0
0.582,0,0.000502124,-0.00604416,0
0.583,0,0.000504957,-0.00607298,0
0.584,0,0.000507653,-0.00610044,0
0.585,0,0.000510213,-0.00612654,0
0.586,0,0.000512638,-0.00615129,0
0.587,0,0.000514929,-0.00617471,0
0.588,0,0.000517088,-0.00619679,0
0.589,0,0.000519114,-0.00621756,0
0.59,0,0.000521009,-0.00623703,0
0.591,0,0.000522775,-0.00625519,0
0.592,0,0.000524411,-0.00627207,0
0.593,0,0.00052592,-0.00628767,0
0.594,0,0.000527302,-0.00630201,0
0.595,0,0.000528559,-0.00631509,0
0.596,0,0.00052969,-0.00632692,0
0.597,0,0.000530699,-0.00633753,0
0.598,0,0.000531585,-0.0063469,0
0.599,0,0.000532349,-0.00635507,0
0.6,0,0.000532994,-0.00636204,0
0.601,0,0.000533519,-0.00636781,0
0.602,0,0.000533927,-0.00637241,0
0.603,0,0.000534218,-0.00637584,0
0.604,0,0.000534393,-0.00637812,0
0.605,0,0.000534454,-0.00637925,0
0.606,0,0.000534402,-0.00637925,0
0.607,0,0.000534238,-0.00637813,0
0.608,0,0.000533963,-0.0063759,0
0.609,0,0.000533578,-0.00637258,0
0.61,0,0.000533085,-0.00636817,0
0.611,0,0.000532485,-0.00636269,0
0.612,0,0.000531779,-0.00635615,0
0.613,0,0.000530968,-0.00634856,0
0.614,0,0.000530054,-0.00633994,0
0.615,0,0.000529037,-0.00633029,0
0.616,0,0.00052792,-0.00631963,0
0.617,0,0.000526702,-0.00630797,0
0.618,0,0.000525386,-0.00629533,0
0.619,0,0.000523973,-0.00628171,0
0.62,0,0.000522464,-0.00626713,0
0.621,0,0.000520861,-0.00625161,0
0.622,0,0.000519164,-0.00623514,0
0.623,0,0.000517374,-0.00621776,0
0.624,0,0.000515494,-0.00619946,0
0.625,0,0.000513525,-0.00618027,0
0.626,0,0.000511466,-0.00616019,0
0.627,0,0.000509321,-0.00613923,0
0.628,0,0.000507091,-0.00611742,0
0.629,0,0.000504775,-0.00609476,0
0.63,0,0.000502377,-0.00607127,0
0.631,0,0.000499897,-0.00604696,0
0.632,0,0.000497336,-0.00602183,0
0.633,0,0.000494695,-0.00599592,0
0.634,0,0.000491977,-0.00596922,0
0.635,0,0.000489182,-0.00594175,0
0.636,0,0.000486312,-0.00591352,0
0.637,0,0.000483368,-0.00588455,0
0.638,0,0.000480351,-0.00585485,0
0.639,0,0.000477262,-0.00582443,0
0.64,0,0.000474103,-0.00579331,0
0.641,0,0.000470875,-0.00576149,0
0.642,0,0.00046758,-0.005729,0
0.643,0,0.000464218,-0.00569583,0
0.644,0,0.000460791,-0.00566202,0
0.645,0,0.000457301,-0.00562756,0
0.646,0,0.000453748,-0.00559247,0
